FIPS Code,State,do_not_use,County,RUCA code,Tract Pop,Area sq mi,Pop Density
53033,WA,King,King,1,5871,1.793917964,3272.724906
53033,WA,King,King,1,4268,0.884319155,4826.31183
53033,WA,King,King,1,7073,1.009226298,7008.338979
53033,WA,King,King,1,4865,1.237655541,3930.819067
53033,WA,King,King,1,2681,2.000082626,1340.444622
53033,WA,King,King,1,7935,1.793390549,4424.580026
53033,WA,King,King,1,7143,1.457366212,4901.307539
53033,WA,King,King,1,5324,1.118468503,4760.080403
53033,WA,King,King,1,4233,1.140982506,3709.960474
53033,WA,King,King,1,5410,1.825228534,2964.012396
53033,WA,King,King,1,5430,1.064663234,5100.204296
53033,WA,King,King,1,2546,0.640471307,3975.197595
53033,WA,King,King,1,3729,0.946080445,3941.525289
53033,WA,King,King,1,2373,1.624607913,1460.660127
53033,WA,King,King,1,8314,1.878490557,4425.893955
53033,WA,King,King,1,4791,1.026054175,4669.344093
53033,WA,King,King,1,4987,1.842745603,2706.28783
53033,WA,King,King,1,2924,0.572999952,5102.967268
53033,WA,King,King,1,6299,1.323248988,4760.253027
53033,WA,King,King,1,5190,1.268793523,4090.500073
53033,WA,King,King,1,3792,0.977537348,3879.135676
53033,WA,King,King,1,6223,0.613820991,10138.13489
53033,WA,King,King,1,4345,0.567825797,7651.994721
53033,WA,King,King,1,6217,1.385981711,4485.629175
53033,WA,King,King,1,3546,1.444100513,2455.507749
53033,WA,King,King,1,3888,1.277569626,3043.278363
53033,WA,King,King,1,3321,0.692552243,4795.306103
53033,WA,King,King,1,3667,0.877661209,4178.149793
53033,WA,King,King,1,3812,1.777060743,2145.115194
53033,WA,King,King,1,5963,0.78308857,7614.719747
53033,WA,King,King,1,5838,1.135223793,5142.598348
53033,WA,King,King,1,3971,2.907595711,1365.733202
53033,WA,King,King,1,2536,1.437629055,1764.015545
53033,WA,King,King,1,3501,0.217747341,16078.26753
53033,WA,King,King,1,3646,0.471412995,7734.194939
53033,WA,King,King,1,6924,1.795322218,3856.689307
53033,WA,King,King,1,7612,1.803015304,4221.816634
53033,WA,King,King,1,4379,1.711547312,2558.503624
53033,WA,King,King,1,2953,1.431177673,2063.335709
53033,WA,King,King,1,7255,1.572128906,4614.761534
53033,WA,King,King,1,2885,0.628447699,4590.676365
53033,WA,King,King,1,4595,1.461642679,3143.723199
53033,WA,King,King,1,4302,1.550936143,2773.808592
53033,WA,King,King,1,3662,1.107507834,3306.522886
53033,WA,King,King,1,3598,1.05761378,3401.998032
53033,WA,King,King,1,7058,2.468311822,2859.444231
53033,WA,King,King,1,5668,1.457806754,3888.032473
53033,WA,King,King,1,5017,1.229252414,4081.342404
53033,WA,King,King,1,3795,0.783781238,4841.912281
53033,WA,King,King,1,6864,1.916455211,3581.612531
53033,WA,King,King,1,4635,1.363410564,3399.562921
53033,WA,King,King,1,6817,2.452689356,2779.398045
53033,WA,King,King,1,4645,2.967128033,1565.486878
53033,WA,King,King,1,5088,8.646224616,588.4649343
53033,WA,King,King,1,5797,1.133407954,5114.663242
53033,WA,King,King,1,7456,2.406254006,3098.592244
53033,WA,King,King,1,7929,1.754545581,4519.118846
53033,WA,King,King,1,5004,1.475531161,3391.321128
53033,WA,King,King,1,4366,1.533862705,2846.408603
53033,WA,King,King,1,6925,0.888362417,7795.241972
53033,WA,King,King,1,4841,0.588651376,8223.882925
53033,WA,King,King,1,4941,1.117419463,4421.795184
53033,WA,King,King,1,5474,2.009638655,2723.872766
53033,WA,King,King,1,5545,1.459738037,3798.62678
53033,WA,King,King,1,3495,1.101508192,3172.922384
53033,WA,King,King,1,4676,0.518721322,9014.474245
53033,WA,King,King,1,3714,0.910562906,4078.795628
53033,WA,King,King,1,4551,0.923655631,4927.160998
53033,WA,King,King,1,4954,1.133039226,4372.311112
53033,WA,King,King,1,5274,1.060980591,4970.873212
53033,WA,King,King,1,7911,1.068464024,7404.086449
53033,WA,King,King,1,6712,1.661393026,4039.983253
53033,WA,King,King,1,4998,5.884620315,849.3326218
53033,WA,King,King,1,1626,1.864034505,872.3014491
53033,WA,King,King,1,5745,1.845572644,3112.854983
53033,WA,King,King,1,3459,0.769811289,4493.309011
53033,WA,King,King,1,2306,0.448031806,5146.956023
53033,WA,King,King,1,5472,1.191063047,4594.215237
53033,WA,King,King,1,5385,0.594022829,9065.308155
53033,WA,King,King,1,4906,0.785998622,6241.74122
53033,WA,King,King,1,3489,0.763913192,4567.272875
53033,WA,King,King,1,3431,0.60520126,5669.188465
53033,WA,King,King,1,2558,1.282621387,1994.353148
53033,WA,King,King,1,6327,1.37149593,4613.21092
53033,WA,King,King,1,5421,1.283967725,4222.068744
53033,WA,King,King,1,4718,0.860822907,5480.802102
53033,WA,King,King,1,4648,1.099010497,4229.258966
53033,WA,King,King,2,5679,17.04709674,333.1359049
53033,WA,King,King,2,4945,19.87730252,248.7762107
53033,WA,King,King,1,3290,0.995088394,3306.238942
53033,WA,King,King,1,6514,1.29654732,5024.112811
53033,WA,King,King,1,3366,0.808629615,4162.597976
53033,WA,King,King,1,2477,0.628488626,3941.200997
53033,WA,King,King,1,4718,1.037582414,4547.108681
53033,WA,King,King,1,4580,3.168523947,1445.468009
53033,WA,King,King,1,5097,3.214022227,1585.863333
53033,WA,King,King,1,4986,0.805615702,6189.055141
53033,WA,King,King,1,3847,1.35515068,2838.798708
53033,WA,King,King,1,6214,2.495429709,2490.152289
53033,WA,King,King,1,5055,1.032948801,4893.756587
53033,WA,King,King,1,3095,2.009120892,1540.474748
53033,WA,King,King,1,6128,0.932673047,6570.362485
53033,WA,King,King,1,3368,0.882477062,3816.529796
53033,WA,King,King,1,6495,0.796210639,8157.389117
53033,WA,King,King,1,4230,1.017522089,4157.15791
53033,WA,King,King,1,5466,0.994123525,5498.310686
53033,WA,King,King,1,3751,0.704780099,5322.227463
53033,WA,King,King,1,2990,1.294252329,2310.214117
53033,WA,King,King,1,4329,0.997228172,4341.032594
53033,WA,King,King,1,3537,0.776112862,4557.326868
53033,WA,King,King,1,6666,1.634859312,4077.415072
53033,WA,King,King,1,4602,0.721519559,6378.205471
53033,WA,King,King,1,3853,6.645774034,579.7669286
53033,WA,King,King,1,7517,1.39320993,5395.453936
53033,WA,King,King,1,4836,1.595484226,3031.054724
53033,WA,King,King,1,3914,1.118630279,3498.921916
53033,WA,King,King,1,3283,0.916164476,3583.417699
53033,WA,King,King,1,3883,1.470572837,2640.467649
53033,WA,King,King,1,5535,0.929495426,5954.843718
53033,WA,King,King,1,5861,0.96184075,6093.524319
53033,WA,King,King,1,5004,1.010341361,4952.7815
53033,WA,King,King,1,4885,0.525297028,9299.500541
53033,WA,King,King,1,4376,0.47806708,9153.527161
53033,WA,King,King,1,6780,1.66400964,4074.495626
53033,WA,King,King,1,7896,0.912047855,8657.440458
53033,WA,King,King,1,5292,0.727184836,7277.379471
53033,WA,King,King,1,7153,1.525337955,4689.452574
53033,WA,King,King,1,5462,2.571212299,2124.289777
53033,WA,King,King,1,7056,4.265381925,1654.248113
53033,WA,King,King,1,7914,3.050752359,2594.114195
53033,WA,King,King,1,8969,2.647264003,3388.026276
53033,WA,King,King,1,4823,1.528383915,3155.620752
53033,WA,King,King,1,4427,2.428915501,1822.624129
53033,WA,King,King,1,5877,1.829160598,3212.949156
53033,WA,King,King,1,8055,0.786934534,10235.92135
53033,WA,King,King,1,5530,0.839472229,6587.472233
53033,WA,King,King,1,3736,0.766243705,4875.73337
53033,WA,King,King,1,7323,2.259311626,3241.252741
53033,WA,King,King,1,5327,1.088390757,4894.38188
53033,WA,King,King,1,6484,1.263331336,5132.461941
53033,WA,King,King,1,2987,2.835843641,1053.302078
53033,WA,King,King,1,4906,1.46067086,3358.730658
53033,WA,King,King,1,5681,1.453660017,3908.06649
53033,WA,King,King,1,6266,0.831688795,7534.068072
53033,WA,King,King,1,5730,0.847272651,6762.876142
53033,WA,King,King,1,5551,1.237647047,4485.123617
53033,WA,King,King,1,5034,0.733769037,6860.469368
53033,WA,King,King,1,4736,0.716312585,6611.638686
53033,WA,King,King,1,3612,1.545292488,2337.421575
53033,WA,King,King,1,3795,0.966768572,3925.448251
53033,WA,King,King,1,8134,4.686878858,1735.483303
53033,WA,King,King,1,4270,1.487769828,2870.067615
53033,WA,King,King,1,4208,2.312703765,1819.51535
53033,WA,King,King,1,1686,4.330355971,389.3444353
53033,WA,King,King,1,4181,1.257957566,3323.641523
53033,WA,King,King,1,4484,0.588508132,7619.265997
53033,WA,King,King,1,5331,1.29703072,4110.157083
53033,WA,King,King,1,3796,0.603695461,6287.938612
53033,WA,King,King,1,6575,2.693359197,2441.189429
53033,WA,King,King,1,3683,0.530069637,6948.143678
53033,WA,King,King,1,3606,1.205219098,2991.987106
53033,WA,King,King,1,5605,1.515910112,3697.448783
53033,WA,King,King,1,3347,4.863125621,688.2404982
